Date,CustomerId,DeliveryDate,Address,ProductId,Quantity,UnitPrice,TaxAmount,TotalExcludingTax,TotalIncludingTax,GrossPrice,Discount,NetPrice,GrossRevenue,NetRevenue,COGS_PER,COGS,GrossProfit,OrderKey,SaleKey
29-11-2017,10573,29-11-2017,"7184 Beahan Grove, McCulloughmouth, Antarctica (the territory South of 60 deg S)",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
30-12-2017,27705,30-12-2017,"70168 Rau Gateway, Leuschkeberg, Pitcairn Islands",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
26-04-2016,12588,26-04-2016,"5884 Wilma Lights, Keenanborough, Burundi",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
10-06-2017,23660,10-06-2017,"89632 Dickinson Points, Winfieldmouth, French Polynesia",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
11-01-2016,10573,11-01-2016,"05700 Casandra Union, Doyleberg, Palestinian Territory",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
15-07-2019,12308,15-07-2019,"36940 Hickle View, Abernathybury, Timor-Leste",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
27-12-2016,82560,27-12-2016,"5920 Hilpert Roads, Hughfurt, Japan",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
06-07-2017,87474,06-07-2017,"737 Wilkinson Burgs, Port Jennyferburgh, New Zealand",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
23-07-2017,85032,23-07-2017,"1529 Rahul Lodge, Damienfurt, Equatorial Guinea",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
31-08-2018,10342,31-08-2018,"2231 Okuneva Crescent, Coyburgh, Russian Federation",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
15-05-2017,7931,15-05-2017,"673 Casper Path, New Craigtown, Haiti",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
20-02-2016,41199,20-02-2016,"975 Berge Plains, West Nannieview, Grenada",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
05-02-2016,81784,05-02-2016,"9975 Gislason Stravenue, East Kolby, Sweden",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
08-09-2016,76278,08-09-2016,"25563 Schmeler Isle, South Cortney, Mongolia",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
16-02-2018,28672,16-02-2018,"304 Connelly Locks, Lake Bernardo, Guyana",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
13-01-2017,19114,13-01-2017,"2853 Electa Mountains, South Jamelside, Antigua and Barbuda",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
24-11-2019,90177,24-11-2019,"7763 Brakus Village, Port Blake, Zimbabwe",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
28-12-2017,61629,28-12-2017,"6376 Hickle Mews, Lindbury, Democratic People's Republic of Korea",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
22-12-2019,33017,22-12-2019,"881 Anahi Fall, Alenefurt, Philippines",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
22-05-2017,32905,22-05-2017,"85541 Sigmund Ports, Wilbertmouth, Liechtenstein",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
22-03-2016,68711,22-03-2016,"66287 Cartwright Avenue, New Khalidchester, Netherlands",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
14-11-2019,42778,14-11-2019,"49913 Brannon Island, West Kelsieview, Spain",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
19-01-2017,86564,19-01-2017,"9409 Leonel Haven, West Audreanneton, Cyprus",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
04-10-2016,76532,04-10-2016,"46215 Ratke Tunnel, East Trystan, Australia",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
16-06-2016,41515,16-06-2016,"0841 Hoppe Run, North Lucienne, Taiwan",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
06-03-2019,10700,06-03-2019,"593 Walker Summit, Lake Terrence, Cocos (Keeling) Islands",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
12-11-2017,85445,12-11-2017,"014 Israel Mountains, South Jakaylaburgh, Burkina Faso",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
21-12-2016,81383,21-12-2016,"889 Kuvalis Cliffs, East Linnea, Norway",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
08-09-2016,65609,08-09-2016,"348 Angel Shore, East Graciefurt, Saint Helena",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
11-06-2017,78882,11-06-2017,"9832 Grimes Port, East Kaylishire, Cote d'Ivoire",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
29-09-2018,87551,29-09-2018,"1403 Harvey Drives, Toyport, Lebanon",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
13-08-2016,36043,13-08-2016,"418 Paris Mall, Samport, Malaysia",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
06-09-2018,1605,06-09-2018,"5353 Yundt Ways, Micheleshire, Kazakhstan",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
14-03-2016,34379,14-03-2016,"79268 Arvid Route, Lake Terryburgh, Chad",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
19-06-2019,51637,19-06-2019,"803 Ike Pine, Lake Afton, Netherlands Antilles",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
22-11-2018,32865,22-11-2018,"740 Ulices Lodge, Lindgrenport, Bangladesh",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
22-02-2019,59516,22-02-2019,"04044 Senger View, Lake Jordynborough, Saint Vincent and the Grenadines",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
21-02-2018,69172,21-02-2018,"616 Zieme Rue, East Rudyview, Djibouti",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
09-06-2017,64815,09-06-2017,"77809 Lenora Hollow, Bradlyside, United Kingdom",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
20-06-2019,58692,20-06-2019,"153 Amara Lights, Port Kurtisville, Norfolk Island",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
26-08-2017,47231,26-08-2017,"939 Annalise Plain, Carmelohaven, Niue",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
04-11-2016,18628,04-11-2016,"37190 Wunsch Vista, McClureburgh, Portugal",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
04-10-2017,9497,04-10-2017,"14460 Gregoria Islands, Aminaview, Cocos (Keeling) Islands",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
20-09-2016,74183,20-09-2016,"1001 Heaney Ferry, Mertieberg, Switzerland",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
04-06-2018,11433,04-06-2018,"35052 Maria Burg, Lake Ezra, Marshall Islands",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
30-07-2019,4598,30-07-2019,"039 Crona Street, Martinafurt, Lebanon",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
19-01-2018,32393,19-01-2018,"778 Yessenia Causeway, South Elijah, Trinidad and Tobago",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
25-10-2018,95264,25-10-2018,"88048 Ines Ferry, West Tremayneborough, Denmark",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
24-03-2017,97344,24-03-2017,"85081 Leta Spurs, Alvertashire, Angola",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
23-05-2016,30896,23-05-2016,"2448 Freddie Heights, South Quinn, Guinea-Bissau",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
26-10-2017,23116,26-10-2017,"05975 Jonathon Squares, Port Austenside, Syrian Arab Republic",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
15-12-2018,94126,15-12-2018,"729 Swaniawski Inlet, North Gina, Cocos (Keeling) Islands",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
23-08-2017,14944,23-08-2017,"8285 Kyleigh Mill, North Carleyborough, Pitcairn Islands",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
18-10-2016,26839,18-10-2016,"7800 Monte Brooks, North Lily, Pitcairn Islands",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
30-01-2017,71942,30-01-2017,"571 Waelchi Port, Lonbury, Libyan Arab Jamahiriya",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
12-12-2019,16260,12-12-2019,"6756 Rosenbaum Center, East Kristy, Macao",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
14-04-2018,40161,14-04-2018,"1116 Charlotte Estate, Dominictown, United States Minor Outlying Islands",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
08-11-2019,91711,08-11-2019,"30686 D'Amore Locks, Calebhaven, Antarctica (the territory South of 60 deg S)",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
29-08-2017,10425,29-08-2017,"949 Waters Skyway, West Lottie, Ukraine",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
16-07-2017,12277,16-07-2017,"96774 Ena Fields, Port Roselyn, Puerto Rico",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
19-06-2019,31535,19-06-2019,"806 Jewell Circle, Baileyton, Saint Vincent and the Grenadines",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
26-03-2018,28633,26-03-2018,"15695 Luna Shoals, Port Elizahaven, Tonga",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
27-10-2016,3616,27-10-2016,"032 Gislason Village, Merritttown, Argentina",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
24-12-2017,40552,24-12-2017,"098 Schulist Expressway, Port Nicole, Iceland",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
28-11-2018,13830,28-11-2018,"69267 Maggio Drive, Durganburgh, Suriname",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
09-05-2018,92521,09-05-2018,"79696 Maybell Shoals, New Serenityshire, Iceland",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
28-09-2019,19911,28-09-2019,"77548 Citlalli Parks, South Glenda, Swaziland",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
28-03-2019,95913,28-03-2019,"6811 Jerrod Ramp, Ashtynville, Malaysia",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
23-10-2018,73958,23-10-2018,"14346 Champlin Park, New Viva, Kiribati",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
02-07-2017,21045,02-07-2017,"4451 Langworth Dale, Brakusview, Reunion",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
30-09-2018,72970,30-09-2018,"26571 Casper Manors, North Jewelshire, Sudan",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
19-03-2018,98486,19-03-2018,"1621 Jennifer Burgs, Murphyville, Saint Helena",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
15-03-2018,49804,15-03-2018,"85189 Lexie Square, Tedstad, Saint Helena",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
27-01-2018,55344,27-01-2018,"365 Gloria Walks, Reichertbury, Turkmenistan",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
05-11-2019,93558,05-11-2019,"1632 Lynch Extension, Lake Rosalindastad, Slovakia (Slovak Republic)",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
03-07-2016,13739,03-07-2016,"0462 Reichel Run, East Jillianhaven, Sudan",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
04-03-2017,7931,04-03-2017,"5792 Estel Rapids, West Elmoreview, San Marino",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
17-12-2017,29547,17-12-2017,"126 Liza Valleys, Braulioberg, Greece",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
18-04-2019,49233,18-04-2019,"06419 Korey Crest, Armstrongbury, Mozambique",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
28-11-2018,34138,28-11-2018,"253 Walter Green, Lake Kayceefort, Tokelau",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
30-07-2019,72342,30-07-2019,"25743 Morton Estate, Nolanton, Georgia",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
01-05-2016,26452,01-05-2016,"6469 McDermott Club, New Tamara, Gambia",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
19-05-2016,81281,19-05-2016,"81045 Ladarius Crest, Hartmannview, Qatar",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
10-02-2016,1336,10-02-2016,"9600 Greenholt Flat, Clevestad, Cyprus",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
06-09-2017,19243,06-09-2017,"028 Harber Points, West Kobyburgh, Holy See (Vatican City State)",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
23-07-2019,33412,23-07-2019,"29703 Gussie Dam, Layneland, Congo",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
15-03-2016,13517,15-03-2016,"669 Meda Vista, North Donshire, Sierra Leone",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
22-08-2018,74336,22-08-2018,"6207 Johns Coves, West Demariomouth, Czech Republic",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
18-10-2017,24072,18-10-2017,"657 Amber Dale, Port Eulahberg, Wallis and Futuna",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
07-11-2017,87077,07-11-2017,"08610 Fisher Meadow, New Fredrick, Lesotho",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
11-03-2018,7462,11-03-2018,"4358 Lora Isle, New Chadrickstad, Saint Pierre and Miquelon",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
18-12-2018,27005,18-12-2018,"5067 Joannie Brooks, Lake Ellsworth, Italy",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
14-03-2016,75708,14-03-2016,"4831 Cristobal Park, Terrymouth, Hong Kong",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
22-02-2017,42291,22-02-2017,"3069 Schuppe Isle, West Rosarioland, Papua New Guinea",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
05-05-2017,34151,05-05-2017,"9072 Breitenberg Springs, East Davin, Turkmenistan",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
03-09-2018,23660,03-09-2018,"3773 Schumm Terrace, East Harvey, French Guiana",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
20-02-2016,94698,20-02-2016,"228 Huels Spring, East Cali, Wallis and Futuna",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
05-08-2019,21379,05-08-2019,"062 Rolfson Station, West Kamron, Guinea-Bissau",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
29-06-2019,44625,29-06-2019,"4299 Everette Lake, Mrazstad, Burundi",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
12-02-2017,3697,12-02-2017,"349 Rempel Springs, Kemmershire, Australia",929,1,250,30,250,280,250,19,202,250,202,40,81,121,,
06-02-2015,78284,06-02-2015,"53786 Darrell Route, New Agustina, Canada",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
23-03-2015,75010,23-03-2015,"96234 Armstrong Station, North Norris, Falkland Islands (Malvinas)",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
14-04-2015,33397,14-04-2015,"95438 Scottie Throughway, Bechtelarmouth, Portugal",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
15-01-2015,28913,15-01-2015,"16768 West Lodge, New Hilbert, Canada",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
28-04-2015,29374,28-04-2015,"91675 Kovacek Estate, New Maya, Cape Verde",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
15-06-2015,13729,15-06-2015,"2279 Heathcote Road, Langview, Niger",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
15-04-2015,93381,15-04-2015,"84223 Mohamed Lane, Lake Benjamin, American Samoa",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
15-03-2015,17956,15-03-2015,"06070 Kaela Spur, Albertaland, Burundi",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
13-06-2015,43607,13-06-2015,"85161 Alanna Mews, Bogisichmouth, Morocco",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
09-02-2015,66004,09-02-2015,"41888 Ritchie Curve, North Anika, Angola",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
08-02-2015,46226,08-02-2015,"4692 Lonny Terrace, New Julie, Italy",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
27-05-2015,42954,27-05-2015,"81106 Miguel Flat, Lake Deltastad, Saudi Arabia",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
12-06-2015,53092,12-06-2015,"1260 Maye Loaf, Blockside, Austria",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
28-03-2015,28468,28-03-2015,"79174 Kuvalis Forks, North Jamel, Lebanon",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
07-04-2015,72419,07-04-2015,"9937 Ethan Island, Nellieshire, Thailand",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
18-05-2015,77932,18-05-2015,"832 Judd Cape, Torphyfurt, Cote d'Ivoire",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
02-02-2015,99535,02-02-2015,"13925 Carolanne Fork, Guillermotown, Lesotho",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
20-01-2015,11511,20-01-2015,"07731 Abe Estates, Bartonton, Vanuatu",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
09-01-2015,63656,09-01-2015,"8283 Elna Drives, North Otha, Slovakia (Slovak Republic)",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
10-03-2015,62923,10-03-2015,"173 Johnston Inlet, Lake Alana, Serbia",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
23-06-2015,35596,23-06-2015,"8585 Wintheiser Fords, Ankundingberg, Rwanda",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
30-05-2015,11874,30-05-2015,"52325 McGlynn Knolls, South Briana, Bouvet Island (Bouvetoya)",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
25-01-2015,14479,25-01-2015,"76291 Fritsch Corners, Madisonstad, Iraq",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
14-05-2015,15321,14-05-2015,"931 Thiel Cliffs, Caroleborough, Namibia",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
07-01-2015,15519,07-01-2015,"3763 Shany Curve, Lake Michele, Western Sahara",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
28-06-2015,70646,28-06-2015,"10831 Rath Green, Briatown, Kuwait",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
24-02-2015,62809,24-02-2015,"1603 Kareem Summit, West Everardoview, Djibouti",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
25-10-2019,50135,25-10-2019,"350 Gorczany Center, Wiegandbury, Luxembourg",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
24-05-2018,78399,24-05-2018,"2523 Wyman Estate, Freedamouth, Brazil",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
09-08-2016,72719,09-08-2016,"7117 Declan Cove, West Ismaelberg, Tajikistan",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
06-02-2018,30567,06-02-2018,"78779 Ronny Cove, East Joannymouth, Benin",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
06-02-2018,54743,06-02-2018,"3338 Santos Crossing, East Jewelside, Aruba",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
20-07-2017,28964,20-07-2017,"440 Sean Falls, South Itzel, Guyana",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
12-07-2018,14687,12-07-2018,"54890 Schulist Shoals, Amaraside, Ecuador",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
13-03-2019,31499,13-03-2019,"7451 Savanna Plains, Port Gwendolyn, New Caledonia",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
17-09-2017,58683,17-09-2017,"5496 Kallie Overpass, Port Rupert, Armenia",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
08-07-2016,29418,08-07-2016,"74947 Shane Gardens, New Maramouth, Chile",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
09-07-2018,98469,09-07-2018,"40967 Schiller Forges, Arelyburgh, Guam",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
28-12-2018,20896,28-12-2018,"2224 Laurel Heights, Homenickmouth, Germany",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
16-01-2017,55045,16-01-2017,"76340 Stephany Hills, Landenview, Virgin Islands, U.S.",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
06-04-2016,17948,06-04-2016,"22888 Schaden Field, Bogisichtown, Togo",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
03-05-2016,85445,03-05-2016,"92610 Noah Meadow, Lamarview, Libyan Arab Jamahiriya",929,1,250,30,250,280,250,11,222,250,222,40,89,133,,
25-01-2015,84184,25-01-2015,"210 Bogan Walk, South Issac, Pitcairn Islands",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
16-06-2015,27144,16-06-2015,"004 Raynor Prairie, East Georgianna, Liechtenstein",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
27-06-2015,73843,27-06-2015,"446 Lucio Manor, Hamillmouth, Madagascar",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
06-01-2015,37998,06-01-2015,"0933 Parisian Extension, Babyview, Romania",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
07-01-2015,78407,07-01-2015,"1186 Odessa Passage, Turnerfurt, Ireland",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
13-06-2015,14747,13-06-2015,"833 Erdman Ramp, West Garrett, Estonia",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
09-06-2015,98887,09-06-2015,"58531 Murazik Lodge, New Samanthaside, Brazil",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
28-02-2015,99309,28-02-2015,"7962 Fahey Inlet, Kristianfort, Panama",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
21-02-2015,66692,21-02-2015,"04018 Trenton Ferry, Darenfort, Norway",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
30-09-2019,43596,30-09-2019,"9319 Sabryna Trafficway, Casperberg, Djibouti",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
25-03-2018,41952,25-03-2018,"28726 Lavonne Shoal, North Justine, Ethiopia",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
17-09-2016,32193,17-09-2016,"526 Allie Meadow, Mckenzieberg, Ghana",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
01-08-2016,12714,01-08-2016,"31384 Kendall Glen, East Palma, Italy",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
11-04-2019,4374,11-04-2019,"4232 Richmond Port, Wymanfort, Bhutan",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
19-03-2017,98055,19-03-2017,"360 Kris Street, East Yasmeenport, Suriname",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
23-08-2017,42952,23-08-2017,"2333 Borer Green, Lake Beatrice, Wallis and Futuna",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
07-05-2018,40287,07-05-2018,"97729 Candelario Springs, West Dantechester, Tuvalu",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
21-07-2019,11018,21-07-2019,"5338 Gusikowski Creek, Port Rae, Belgium",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
07-09-2016,49428,07-09-2016,"44271 Petra Port, Lake Dejahhaven, Antarctica (the territory South of 60 deg S)",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
04-08-2016,28439,04-08-2016,"64257 Wyman Branch, Baumbachtown, Lesotho",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
28-08-2019,61098,28-08-2019,"120 Graham Drive, Lake Mikeside, Mozambique",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
24-10-2018,85192,24-10-2018,"9935 Joany Highway, Lake Graysonport, Haiti",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
31-03-2017,53326,31-03-2017,"98734 Freddie Road, Baileymouth, Timor-Leste",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
14-04-2017,59804,14-04-2017,"362 Buckridge Parkways, Lake Khalil, Cambodia",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
21-09-2018,58016,21-09-2018,"7354 Keanu Lock, Port Zoe, Sweden",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
23-05-2016,39099,23-05-2016,"8215 Reilly Motorway, West Maechester, United States Minor Outlying Islands",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
30-12-2019,63222,30-12-2019,"5786 Tyree Path, Oberbrunnertown, Cape Verde",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
06-02-2016,55362,06-02-2016,"33676 Kautzer Loaf, Lueilwitzshire, Libyan Arab Jamahiriya",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
17-09-2017,64258,17-09-2017,"31363 Feest Station, New Annette, Chile",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
24-03-2016,62250,24-03-2016,"8623 Maurice Port, New Greg, Somalia",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
03-04-2017,64252,03-04-2017,"9231 Jerry Keys, Brookechester, Gibraltar",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
18-08-2019,4781,18-08-2019,"16218 Robbie Knoll, Conroychester, Estonia",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
21-04-2018,65585,21-04-2018,"4961 Annalise Estate, Kautzerfort, Poland",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
22-08-2016,20569,22-08-2016,"48639 Beier Junction, Lake Giuseppefurt, Macao",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
09-11-2017,75510,09-11-2017,"83403 Olga Fords, Thompsonhaven, Ireland",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
27-09-2018,81055,27-09-2018,"5933 Delmer Tunnel, Bartolettiview, Montenegro",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
15-03-2016,65375,15-03-2016,"353 Adrain Centers, Lake Domenichaven, Moldova",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
05-05-2016,11636,05-05-2016,"8186 Wintheiser Causeway, North Salvadorberg, Burundi",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
30-09-2018,71631,30-09-2018,"286 Jacques Well, Port Jessikaview, Syrian Arab Republic",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
18-05-2018,76027,18-05-2018,"33014 Janet Cliffs, Feesttown, Italy",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
06-07-2016,63447,06-07-2016,"0563 Shields Trafficway, South Laishachester, Zambia",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
07-05-2016,15561,07-05-2016,"24439 Donny Squares, Luisafort, Italy",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
13-06-2019,47671,13-06-2019,"36537 Sipes Valleys, North Solonstad, Faroe Islands",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
03-06-2017,45132,03-06-2017,"683 Vince Mission, Lake Kristyland, Falkland Islands (Malvinas)",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
01-03-2019,30136,01-03-2019,"6388 Connelly Brook, Lake John, Maldives",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
15-01-2018,43419,15-01-2018,"157 Dave Pines, Emelyland, Italy",1529,3,250,90,750,840,250,18,205,750,615,40,246,369,,
